date,department_id,equipment_type,total_units,units_in_use,utilization_pct
2020-01-03,3,Ventilator,5,4,80.0
2020-01-03,3,Ultrasound,8,0,0.0
2020-01-03,3,ECG,5,5,100.0
2020-01-03,4,MRI,2,0,0.0
2020-01-03,4,CT Scanner,8,2,25.0
2020-01-03,4,X-Ray,6,1,16.67
2020-01-03,4,Ventilator,8,3,37.5
2020-01-03,4,Ultrasound,1,0,0.0
2020-01-03,4,ECG,10,0,0.0
2020-01-03,5,MRI,7,0,0.0
2020-01-03,5,CT Scanner,4,4,100.0
2020-01-03,5,X-Ray,9,5,55.56
2020-01-03,5,Ventilator,5,2,40.0
2020-01-03,5,Ultrasound,1,1,100.0
2020-01-03,5,ECG,8,5,62.5
2020-01-03,6,MRI,6,6,100.0
2020-01-03,6,CT Scanner,6,3,50.0
2020-01-03,6,X-Ray,4,0,0.0
2020-01-03,6,Ventilator,2,1,50.0
2020-01-03,6,Ultrasound,10,8,80.0
2020-01-03,6,ECG,8,6,75.0
2020-01-03,7,MRI,7,3,42.86
2020-01-03,7,CT Scanner,4,2,50.0
2020-01-03,7,X-Ray,7,7,100.0
2020-01-03,7,Ventilator,4,1,25.0
2020-01-03,7,Ultrasound,7,5,71.43
2020-01-03,7,ECG,6,4,66.67
2020-01-03,8,MRI,9,1,11.11
2020-01-03,8,CT Scanner,7,7,100.0
2020-01-03,8,X-Ray,10,9,90.0
2020-01-03,8,Ventilator,4,2,50.0
2020-01-03,8,Ultrasound,10,4,40.0
2020-01-03,8,ECG,1,0,0.0
2020-01-03,9,MRI,9,5,55.56
2020-01-03,9,CT Scanner,10,9,90.0
2020-01-03,9,X-Ray,5,1,20.0
2020-01-03,9,Ventilator,2,1,50.0
2020-01-03,9,Ultrasound,9,2,22.22
2020-01-03,9,ECG,10,6,60.0
2020-01-03,10,MRI,2,2,100.0
2020-01-03,10,CT Scanner,2,0,0.0
2020-01-03,10,X-Ray,1,1,100.0
2020-01-03,10,Ventilator,9,7,77.78
2020-01-03,10,Ultrasound,4,0,0.0
2020-01-03,10,ECG,6,4,66.67
2020-01-03,11,MRI,6,1,16.67
2020-01-03,11,CT Scanner,9,6,66.67
2020-01-03,11,X-Ray,6,2,33.33
2020-01-03,11,Ventilator,6,4,66.67
2020-01-03,11,Ultrasound,4,3,75.0
2020-01-03,11,ECG,10,10,100.0
2020-01-03,12,MRI,3,0,0.0
2020-01-03,12,CT Scanner,2,0,0.0
2020-01-03,12,X-Ray,3,3,100.0
2020-01-03,12,Ventilator,3,2,66.67
2020-01-03,12,Ultrasound,3,2,66.67
2020-01-03,12,ECG,4,0,0.0
2020-01-03,13,MRI,6,0,0.0
2020-01-03,13,CT Scanner,1,1,100.0
2020-01-03,13,X-Ray,2,0,0.0
2020-01-03,13,Ventilator,10,6,60.0
2020-01-03,13,Ultrasound,2,0,0.0
2020-01-03,13,ECG,10,8,80.0
2020-01-03,14,MRI,3,0,0.0
2020-01-03,14,CT Scanner,6,3,50.0
2020-01-03,14,X-Ray,5,1,20.0
2020-01-03,14,Ventilator,3,3,100.0
2020-01-03,14,Ultrasound,6,4,66.67
2020-01-03,14,ECG,5,2,40.0
2020-01-03,15,MRI,7,4,57.14
2020-01-03,15,CT Scanner,7,0,0.0
2020-01-03,15,X-Ray,7,6,85.71
2020-01-03,15,Ventilator,3,0,0.0
2020-01-03,15,Ultrasound,2,0,0.0
2020-01-03,15,ECG,9,9,100.0
2020-01-03,16,MRI,5,1,20.0
2020-01-03,16,CT Scanner,10,10,100.0
2020-01-03,16,X-Ray,2,1,50.0
2020-01-03,16,Ventilator,1,1,100.0
2020-01-03,16,Ultrasound,6,5,83.33
2020-01-03,16,ECG,3,1,33.33
2020-01-03,17,MRI,7,7,100.0
2020-01-03,17,CT Scanner,5,1,20.0
2020-01-03,17,X-Ray,8,0,0.0
2020-01-03,17,Ventilator,7,3,42.86
2020-01-03,17,Ultrasound,4,2,50.0
2020-01-03,17,ECG,10,10,100.0
2020-01-03,18,MRI,9,0,0.0
2020-01-03,18,CT Scanner,10,9,90.0
2020-01-03,18,X-Ray,6,4,66.67
2020-01-03,18,Ventilator,10,4,40.0
2020-01-03,18,Ultrasound,8,4,50.0
2020-01-03,18,ECG,5,2,40.0
2020-01-03,19,MRI,3,0,0.0
2020-01-03,19,CT Scanner,2,2,100.0
2020-01-03,19,X-Ray,9,6,66.67
2020-01-03,19,Ventilator,6,6,100.0
2020-01-03,19,Ultrasound,1,0,0.0
2020-01-03,19,ECG,2,2,100.0
2020-01-03,20,MRI,8,5,62.5
2020-01-03,20,CT Scanner,3,2,66.67
2020-01-03,20,X-Ray,5,1,20.0
2020-01-03,20,Ventilator,1,0,0.0
2020-01-03,20,Ultrasound,3,0,0.0
2020-01-03,20,ECG,10,9,90.0
2020-01-03,21,MRI,5,5,100.0
2020-01-03,21,CT Scanner,3,0,0.0
2020-01-03,21,X-Ray,4,2,50.0
2020-01-03,21,Ventilator,9,1,11.11
2020-01-03,21,Ultrasound,8,0,0.0
2020-01-03,21,ECG,8,5,62.5
2020-01-03,22,MRI,5,5,100.0
2020-01-03,22,CT Scanner,9,3,33.33
2020-01-03,22,X-Ray,9,9,100.0
2020-01-03,22,Ventilator,8,7,87.5
2020-01-03,22,Ultrasound,3,3,100.0
2020-01-03,22,ECG,2,1,50.0
2020-01-03,23,MRI,7,0,0.0
2020-01-03,23,CT Scanner,10,8,80.0
2020-01-03,23,X-Ray,6,6,100.0
2020-01-03,23,Ventilator,4,3,75.0
2020-01-03,23,Ultrasound,5,2,40.0
2020-01-03,23,ECG,4,4,100.0
2020-01-03,24,MRI,4,2,50.0
2020-01-03,24,CT Scanner,5,5,100.0
2020-01-03,24,X-Ray,8,0,0.0
2020-01-03,24,Ventilator,8,1,12.5
2020-01-03,24,Ultrasound,5,2,40.0
2020-01-03,24,ECG,5,3,60.0
2020-01-03,25,MRI,6,4,66.67
2020-01-03,25,CT Scanner,2,0,0.0
2020-01-03,25,X-Ray,9,1,11.11
2020-01-03,25,Ventilator,4,4,100.0
2020-01-03,25,Ultrasound,4,4,100.0
2020-01-03,25,ECG,6,6,100.0
2020-01-03,26,MRI,1,1,100.0
2020-01-03,26,CT Scanner,4,0,0.0
2020-01-03,26,X-Ray,5,2,40.0
2020-01-03,26,Ventilator,6,0,0.0
2020-01-03,26,Ultrasound,9,5,55.56
2020-01-03,26,ECG,4,4,100.0
2020-01-03,27,MRI,3,0,0.0
2020-01-03,27,CT Scanner,8,4,50.0
2020-01-03,27,X-Ray,1,1,100.0
2020-01-03,27,Ventilator,8,2,25.0
2020-01-03,27,Ultrasound,7,4,57.14
2020-01-03,27,ECG,2,0,0.0
2020-01-03,28,MRI,6,4,66.67
2020-01-03,28,CT Scanner,3,1,33.33
2020-01-03,28,X-Ray,4,3,75.0
2020-01-03,28,Ventilator,10,1,10.0
2020-01-03,28,Ultrasound,10,9,90.0
2020-01-03,28,ECG,10,3,30.0
2020-01-03,29,MRI,2,2,100.0
2020-01-03,29,CT Scanner,5,5,100.0
2020-01-03,29,X-Ray,10,7,70.0
2020-01-03,29,Ventilator,1,0,0.0
2020-01-03,29,Ultrasound,5,3,60.0
2020-01-03,29,ECG,8,5,62.5
2020-01-03,30,MRI,8,4,50.0
2020-01-03,30,CT Scanner,5,2,40.0
2020-01-03,30,X-Ray,3,0,0.0
2020-01-03,30,Ventilator,6,5,83.33
2020-01-03,30,Ultrasound,5,0,0.0
2020-01-03,30,ECG,2,1,50.0
2020-01-03,31,MRI,2,0,0.0
2020-01-03,31,CT Scanner,3,3,100.0
2020-01-03,31,X-Ray,5,5,100.0
2020-01-03,31,Ventilator,6,5,83.33
2020-01-03,31,Ultrasound,8,1,12.5
2020-01-03,31,ECG,1,0,0.0
2020-01-03,32,MRI,2,2,100.0
2020-01-03,32,CT Scanner,8,6,75.0
2020-01-03,32,X-Ray,1,1,100.0
2020-01-03,32,Ventilator,9,1,11.11
2020-01-03,32,Ultrasound,8,2,25.0
2020-01-03,32,ECG,7,5,71.43
2020-01-03,33,MRI,8,6,75.0
2020-01-03,33,CT Scanner,4,2,50.0
2020-01-03,33,X-Ray,2,2,100.0
2020-01-03,33,Ventilator,3,2,66.67
2020-01-03,33,Ultrasound,5,4,80.0
2020-01-03,33,ECG,1,1,100.0
2020-01-03,34,MRI,6,2,33.33
2020-01-03,34,CT Scanner,9,6,66.67
2020-01-03,34,X-Ray,3,1,33.33
2020-01-03,34,Ventilator,8,1,12.5
2020-01-03,34,Ultrasound,6,2,33.33
2020-01-03,34,ECG,10,9,90.0
2020-01-03,35,MRI,7,6,85.71
2020-01-03,35,CT Scanner,4,3,75.0
2020-01-03,35,X-Ray,9,8,88.89
2020-01-03,35,Ventilator,3,0,0.0
2020-01-03,35,Ultrasound,1,0,0.0
2020-01-03,35,ECG,10,0,0.0
2020-01-03,36,MRI,10,7,70.0
2020-01-03,36,CT Scanner,1,1,100.0
2020-01-03,36,X-Ray,1,1,100.0
2020-01-03,36,Ventilator,8,2,25.0
2020-01-03,36,Ultrasound,5,3,60.0
2020-01-03,36,ECG,2,2,100.0
2020-01-03,37,MRI,5,3,60.0
2020-01-03,37,CT Scanner,7,3,42.86
2020-01-03,37,X-Ray,3,1,33.33
2020-01-03,37,Ventilator,6,4,66.67
2020-01-03,37,Ultrasound,5,0,0.0
2020-01-03,37,ECG,8,8,100.0
2020-01-03,38,MRI,3,1,33.33
2020-01-03,38,CT Scanner,10,10,100.0
2020-01-03,38,X-Ray,2,1,50.0
2020-01-03,38,Ventilator,7,2,28.57
2020-01-03,38,Ultrasound,10,9,90.0
2020-01-03,38,ECG,10,3,30.0
2020-01-03,39,MRI,2,0,0.0
2020-01-03,39,CT Scanner,9,9,100.0
2020-01-03,39,X-Ray,9,6,66.67
2020-01-03,39,Ventilator,10,7,70.0
2020-01-03,39,Ultrasound,2,0,0.0
2020-01-03,39,ECG,8,8,100.0
2020-01-03,40,MRI,8,3,37.5
2020-01-03,40,CT Scanner,4,2,50.0
2020-01-03,40,X-Ray,5,3,60.0
2020-01-03,40,Ventilator,7,0,0.0
2020-01-03,40,Ultrasound,9,8,88.89
2020-01-03,40,ECG,7,2,28.57
2020-01-03,41,MRI,10,3,30.0
2020-01-03,41,CT Scanner,8,6,75.0
2020-01-03,41,X-Ray,7,3,42.86
2020-01-03,41,Ventilator,10,10,100.0
2020-01-03,41,Ultrasound,1,0,0.0
2020-01-03,41,ECG,5,0,0.0
2020-01-03,42,MRI,6,5,83.33
2020-01-03,42,CT Scanner,4,4,100.0
2020-01-03,42,X-Ray,5,1,20.0
2020-01-03,42,Ventilator,2,0,0.0
2020-01-03,42,Ultrasound,6,1,16.67
2020-01-03,42,ECG,4,2,50.0
2020-01-03,43,MRI,9,2,22.22
2020-01-03,43,CT Scanner,10,8,80.0
2020-01-03,43,X-Ray,7,6,85.71
2020-01-03,43,Ventilator,3,2,66.67
2020-01-03,43,Ultrasound,1,1,100.0
2020-01-03,43,ECG,8,4,50.0
2020-01-03,44,MRI,3,2,66.67
2020-01-03,44,CT Scanner,4,3,75.0
2020-01-03,44,X-Ray,2,1,50.0
2020-01-03,44,Ventilator,7,2,28.57
2020-01-03,44,Ultrasound,3,2,66.67
2020-01-03,44,ECG,6,1,16.67
2020-01-03,45,MRI,3,3,100.0
2020-01-03,45,CT Scanner,2,0,0.0
2020-01-03,45,X-Ray,7,2,28.57
2020-01-03,45,Ventilator,2,0,0.0
2020-01-03,45,Ultrasound,5,5,100.0
2020-01-03,45,ECG,4,0,0.0
2020-01-03,46,MRI,7,1,14.29
2020-01-03,46,CT Scanner,3,1,33.33
2020-01-03,46,X-Ray,9,1,11.11
2020-01-03,46,Ventilator,7,6,85.71
2020-01-03,46,Ultrasound,10,4,40.0
2020-01-03,46,ECG,10,10,100.0
2020-01-03,47,MRI,2,2,100.0
2020-01-03,47,CT Scanner,1,1,100.0
2020-01-03,47,X-Ray,1,0,0.0
2020-01-03,47,Ventilator,4,4,100.0
2020-01-03,47,Ultrasound,3,3,100.0
2020-01-03,47,ECG,8,8,100.0
2020-01-03,48,MRI,1,1,100.0
2020-01-03,48,CT Scanner,2,1,50.0
2020-01-03,48,X-Ray,1,1,100.0
2020-01-03,48,Ventilator,10,3,30.0
2020-01-03,48,Ultrasound,7,5,71.43
2020-01-03,48,ECG,2,1,50.0
2020-01-03,49,MRI,1,1,100.0
2020-01-03,49,CT Scanner,2,0,0.0
2020-01-03,49,X-Ray,9,9,100.0
2020-01-03,49,Ventilator,8,4,50.0
2020-01-03,49,Ultrasound,9,8,88.89
2020-01-03,49,ECG,3,2,66.67
2020-01-03,50,MRI,1,1,100.0
2020-01-03,50,CT Scanner,7,7,100.0
2020-01-03,50,X-Ray,9,3,33.33
2020-01-03,50,Ventilator,10,10,100.0
2020-01-03,50,Ultrasound,10,8,80.0
2020-01-03,50,ECG,6,6,100.0
2020-01-04,1,MRI,2,0,0.0
2020-01-04,1,CT Scanner,9,0,0.0
2020-01-04,1,X-Ray,1,1,100.0
2020-01-04,1,Ventilator,1,1,100.0
2020-01-04,1,Ultrasound,2,0,0.0
2020-01-04,1,ECG,5,5,100.0
2020-01-04,2,MRI,5,3,60.0
2020-01-04,2,CT Scanner,10,4,40.0
2020-01-04,2,X-Ray,4,4,100.0
2020-01-04,2,Ventilator,8,3,37.5
2020-01-04,2,Ultrasound,1,1,100.0
2020-01-04,2,ECG,9,1,11.11
2020-01-04,3,MRI,3,2,66.67
2020-01-04,3,CT Scanner,4,3,75.0
2020-01-04,3,X-Ray,8,0,0.0
2020-01-04,3,Ventilator,4,3,75.0
2020-01-04,3,Ultrasound,5,2,40.0
2020-01-04,3,ECG,3,3,100.0
2020-01-04,4,MRI,1,0,0.0
2020-01-04,4,CT Scanner,10,0,0.0
2020-01-04,4,X-Ray,9,9,100.0
2020-01-04,4,Ventilator,7,1,14.29
2020-01-04,4,Ultrasound,5,5,100.0
2020-01-04,4,ECG,2,2,100.0
2020-01-04,5,MRI,2,0,0.0
2020-01-04,5,CT Scanner,2,2,100.0
2020-01-04,5,X-Ray,5,2,40.0
2020-01-04,5,Ventilator,2,2,100.0
2020-01-04,5,Ultrasound,4,3,75.0
2020-01-04,5,ECG,2,2,100.0
2020-01-04,6,MRI,9,5,55.56
2020-01-04,6,CT Scanner,8,4,50.0
2020-01-04,6,X-Ray,8,7,87.5
2020-01-04,6,Ventilator,10,4,40.0
2020-01-04,6,Ultrasound,5,1,20.0
2020-01-04,6,ECG,8,0,0.0
2020-01-04,7,MRI,2,1,50.0
2020-01-04,7,CT Scanner,4,0,0.0
2020-01-04,7,X-Ray,7,2,28.57
2020-01-04,7,Ventilator,9,7,77.78
2020-01-04,7,Ultrasound,10,0,0.0
2020-01-04,7,ECG,10,9,90.0
2020-01-04,8,MRI,7,4,57.14
2020-01-04,8,CT Scanner,4,2,50.0
2020-01-04,8,X-Ray,1,1,100.0
2020-01-04,8,Ventilator,1,1,100.0
2020-01-04,8,Ultrasound,5,4,80.0
2020-01-04,8,ECG,1,0,0.0
2020-01-04,9,MRI,7,1,14.29
2020-01-04,9,CT Scanner,1,0,0.0
2020-01-04,9,X-Ray,2,1,50.0
2020-01-04,9,Ventilator,10,3,30.0
2020-01-04,9,Ultrasound,10,0,0.0
2020-01-04,9,ECG,6,4,66.67
2020-01-04,10,MRI,9,8,88.89
2020-01-04,10,CT Scanner,1,1,100.0
2020-01-04,10,X-Ray,10,10,100.0
2020-01-04,10,Ventilator,2,2,100.0
2020-01-04,10,Ultrasound,4,2,50.0
2020-01-04,10,ECG,8,3,37.5
2020-01-04,11,MRI,7,0,0.0
2020-01-04,11,CT Scanner,7,0,0.0
2020-01-04,11,X-Ray,6,0,0.0
2020-01-04,11,Ventilator,9,2,22.22
2020-01-04,11,Ultrasound,1,0,0.0
2020-01-04,11,ECG,3,3,100.0
2020-01-04,12,MRI,10,8,80.0
2020-01-04,12,CT Scanner,10,5,50.0
2020-01-04,12,X-Ray,8,0,0.0
2020-01-04,12,Ventilator,3,1,33.33
2020-01-04,12,Ultrasound,8,8,100.0
2020-01-04,12,ECG,5,0,0.0
2020-01-04,13,MRI,7,5,71.43
2020-01-04,13,CT Scanner,1,1,100.0
2020-01-04,13,X-Ray,5,3,60.0
2020-01-04,13,Ventilator,10,4,40.0
2020-01-04,13,Ultrasound,9,5,55.56
2020-01-04,13,ECG,8,0,0.0
2020-01-04,14,MRI,2,2,100.0
2020-01-04,14,CT Scanner,8,1,12.5
2020-01-04,14,X-Ray,8,4,50.0
2020-01-04,14,Ventilator,9,1,11.11
2020-01-04,14,Ultrasound,2,0,0.0
2020-01-04,14,ECG,1,1,100.0
2020-01-04,15,MRI,8,7,87.5
2020-01-04,15,CT Scanner,2,0,0.0
2020-01-04,15,X-Ray,8,5,62.5
2020-01-04,15,Ventilator,2,0,0.0
2020-01-04,15,Ultrasound,10,0,0.0
2020-01-04,15,ECG,5,4,80.0
2020-01-04,16,MRI,8,4,50.0
2020-01-04,16,CT Scanner,2,2,100.0
2020-01-04,16,X-Ray,1,1,100.0
2020-01-04,16,Ventilator,9,5,55.56
2020-01-04,16,Ultrasound,6,4,66.67
2020-01-04,16,ECG,4,0,0.0
2020-01-04,17,MRI,6,4,66.67
2020-01-04,17,CT Scanner,7,0,0.0
2020-01-04,17,X-Ray,6,6,100.0
2020-01-04,17,Ventilator,3,1,33.33
2020-01-04,17,Ultrasound,6,6,100.0
2020-01-04,17,ECG,5,3,60.0
2020-01-04,18,MRI,8,1,12.5
2020-01-04,18,CT Scanner,3,2,66.67
2020-01-04,18,X-Ray,2,1,50.0
2020-01-04,18,Ventilator,9,1,11.11
2020-01-04,18,Ultrasound,2,2,100.0
2020-01-04,18,ECG,2,0,0.0
2020-01-04,19,MRI,5,3,60.0
2020-01-04,19,CT Scanner,7,5,71.43
2020-01-04,19,X-Ray,6,4,66.67
2020-01-04,19,Ventilator,1,1,100.0
2020-01-04,19,Ultrasound,2,2,100.0
2020-01-04,19,ECG,5,3,60.0
2020-01-04,20,MRI,10,0,0.0
2020-01-04,20,CT Scanner,5,4,80.0
2020-01-04,20,X-Ray,1,0,0.0
2020-01-04,20,Ventilator,8,2,25.0
2020-01-04,20,Ultrasound,9,4,44.44
2020-01-04,20,ECG,8,6,75.0
2020-01-04,21,MRI,4,2,50.0
2020-01-04,21,CT Scanner,4,4,100.0
2020-01-04,21,X-Ray,9,0,0.0
2020-01-04,21,Ventilator,4,3,75.0
2020-01-04,21,Ultrasound,5,2,40.0
2020-01-04,21,ECG,5,5,100.0
2020-01-04,22,MRI,5,2,40.0
2020-01-04,22,CT Scanner,6,1,16.67
2020-01-04,22,X-Ray,4,3,75.0
2020-01-04,22,Ventilator,10,9,90.0
2020-01-04,22,Ultrasound,3,1,33.33
2020-01-04,22,ECG,8,5,62.5
2020-01-04,23,MRI,6,6,100.0
2020-01-04,23,CT Scanner,3,2,66.67
2020-01-04,23,X-Ray,4,2,50.0
2020-01-04,23,Ventilator,10,8,80.0
2020-01-04,23,Ultrasound,1,0,0.0
2020-01-04,23,ECG,10,5,50.0
2020-01-04,24,MRI,10,2,20.0
2020-01-04,24,CT Scanner,8,6,75.0
2020-01-04,24,X-Ray,10,9,90.0
2020-01-04,24,Ventilator,1,0,0.0
2020-01-04,24,Ultrasound,10,6,60.0
2020-01-04,24,ECG,8,7,87.5
2020-01-04,25,MRI,5,1,20.0
2020-01-04,25,CT Scanner,1,0,0.0
2020-01-04,25,X-Ray,5,1,20.0
2020-01-04,25,Ventilator,2,0,0.0
2020-01-04,25,Ultrasound,6,4,66.67
2020-01-04,25,ECG,7,1,14.29
2020-01-04,26,MRI,10,2,20.0
2020-01-04,26,CT Scanner,9,6,66.67
2020-01-04,26,X-Ray,6,1,16.67
2020-01-04,26,Ventilator,6,0,0.0
2020-01-04,26,Ultrasound,7,0,0.0
2020-01-04,26,ECG,8,4,50.0
2020-01-04,27,MRI,9,4,44.44
2020-01-04,27,CT Scanner,8,3,37.5
2020-01-04,27,X-Ray,1,1,100.0
2020-01-04,27,Ventilator,10,1,10.0
2020-01-04,27,Ultrasound,9,0,0.0
2020-01-04,27,ECG,2,2,100.0
2020-01-04,28,MRI,4,3,75.0
2020-01-04,28,CT Scanner,4,3,75.0
2020-01-04,28,X-Ray,10,0,0.0
2020-01-04,28,Ventilator,3,0,0.0
2020-01-04,28,Ultrasound,1,1,100.0
2020-01-04,28,ECG,3,1,33.33
2020-01-04,29,MRI,7,6,85.71
2020-01-04,29,CT Scanner,6,0,0.0
2020-01-04,29,X-Ray,3,2,66.67
2020-01-04,29,Ventilator,8,6,75.0
2020-01-04,29,Ultrasound,4,3,75.0
2020-01-04,29,ECG,8,7,87.5
2020-01-04,30,MRI,2,0,0.0
2020-01-04,30,CT Scanner,8,7,87.5
2020-01-04,30,X-Ray,7,4,57.14
2020-01-04,30,Ventilator,6,5,83.33
2020-01-04,30,Ultrasound,4,3,75.0
2020-01-04,30,ECG,2,2,100.0
2020-01-04,31,MRI,6,6,100.0
2020-01-04,31,CT Scanner,4,2,50.0
2020-01-04,31,X-Ray,8,2,25.0
2020-01-04,31,Ventilator,8,0,0.0
2020-01-04,31,Ultrasound,2,1,50.0
2020-01-04,31,ECG,4,3,75.0
2020-01-04,32,MRI,7,5,71.43
2020-01-04,32,CT Scanner,3,0,0.0
2020-01-04,32,X-Ray,4,0,0.0
2020-01-04,32,Ventilator,3,0,0.0
2020-01-04,32,Ultrasound,6,6,100.0
2020-01-04,32,ECG,9,1,11.11
2020-01-04,33,MRI,9,3,33.33
2020-01-04,33,CT Scanner,8,1,12.5
2020-01-04,33,X-Ray,5,2,40.0
2020-01-04,33,Ventilator,1,1,100.0
2020-01-04,33,Ultrasound,5,5,100.0
2020-01-04,33,ECG,2,1,50.0
2020-01-04,34,MRI,5,3,60.0
2020-01-04,34,CT Scanner,5,0,0.0
2020-01-04,34,X-Ray,1,1,100.0
2020-01-04,34,Ventilator,9,3,33.33
2020-01-04,34,Ultrasound,5,2,40.0
2020-01-04,34,ECG,2,0,0.0
2020-01-04,35,MRI,3,0,0.0
2020-01-04,35,CT Scanner,6,0,0.0
2020-01-04,35,X-Ray,10,6,60.0
2020-01-04,35,Ventilator,10,9,90.0
2020-01-04,35,Ultrasound,8,4,50.0
2020-01-04,35,ECG,6,4,66.67
2020-01-04,36,MRI,2,0,0.0
2020-01-04,36,CT Scanner,8,3,37.5
2020-01-04,36,X-Ray,6,0,0.0
2020-01-04,36,Ventilator,6,5,83.33
2020-01-04,36,Ultrasound,9,3,33.33
2020-01-04,36,ECG,8,8,100.0
2020-01-04,37,MRI,8,0,0.0
2020-01-04,37,CT Scanner,7,6,85.71
2020-01-04,37,X-Ray,7,3,42.86
2020-01-04,37,Ventilator,8,2,25.0
2020-01-04,37,Ultrasound,2,1,50.0
2020-01-04,37,ECG,3,3,100.0
2020-01-04,38,MRI,3,3,100.0
2020-01-04,38,CT Scanner,4,1,25.0
2020-01-04,38,X-Ray,5,0,0.0
2020-01-04,38,Ventilator,2,1,50.0
2020-01-04,38,Ultrasound,2,2,100.0
2020-01-04,38,ECG,6,2,33.33
2020-01-04,39,MRI,3,3,100.0
2020-01-04,39,CT Scanner,4,0,0.0
2020-01-04,39,X-Ray,4,4,100.0
2020-01-04,39,Ventilator,9,4,44.44
2020-01-04,39,Ultrasound,4,3,75.0
2020-01-04,39,ECG,10,9,90.0
2020-01-04,40,MRI,3,0,0.0
2020-01-04,40,CT Scanner,2,2,100.0
2020-01-04,40,X-Ray,6,2,33.33
2020-01-04,40,Ventilator,7,4,57.14
2020-01-04,40,Ultrasound,10,8,80.0
2020-01-04,40,ECG,7,1,14.29
2020-01-04,41,MRI,7,5,71.43
2020-01-04,41,CT Scanner,2,0,0.0
2020-01-04,41,X-Ray,5,3,60.0
2020-01-04,41,Ventilator,2,2,100.0
2020-01-04,41,Ultrasound,9,7,77.78
2020-01-04,41,ECG,3,2,66.67
2020-01-04,42,MRI,5,1,20.0
2020-01-04,42,CT Scanner,8,1,12.5
2020-01-04,42,X-Ray,9,2,22.22
2020-01-04,42,Ventilator,1,1,100.0
2020-01-04,42,Ultrasound,5,1,20.0
2020-01-04,42,ECG,5,3,60.0
2020-01-04,43,MRI,7,2,28.57
2020-01-04,43,CT Scanner,4,1,25.0
2020-01-04,43,X-Ray,8,3,37.5
2020-01-04,43,Ventilator,7,2,28.57
2020-01-04,43,Ultrasound,9,9,100.0
2020-01-04,43,ECG,2,1,50.0
2020-01-04,44,MRI,3,1,33.33
2020-01-04,44,CT Scanner,6,3,50.0
2020-01-04,44,X-Ray,1,1,100.0
2020-01-04,44,Ventilator,2,2,100.0
2020-01-04,44,Ultrasound,3,1,33.33
2020-01-04,44,ECG,10,5,50.0
2020-01-04,45,MRI,8,3,37.5
2020-01-04,45,CT Scanner,1,1,100.0
2020-01-04,45,X-Ray,2,0,0.0
2020-01-04,45,Ventilator,6,3,50.0
2020-01-04,45,Ultrasound,7,6,85.71
2020-01-04,45,ECG,7,3,42.86
2020-01-04,46,MRI,2,0,0.0
2020-01-04,46,CT Scanner,9,5,55.56
2020-01-04,46,X-Ray,4,1,25.0
2020-01-04,46,Ventilator,4,0,0.0
2020-01-04,46,Ultrasound,1,1,100.0
2020-01-04,46,ECG,9,6,66.67
2020-01-04,47,MRI,5,4,80.0
2020-01-04,47,CT Scanner,9,7,77.78
2020-01-04,47,X-Ray,7,2,28.57
2020-01-04,47,Ventilator,9,5,55.56
2020-01-04,47,Ultrasound,4,1,25.0
2020-01-04,47,ECG,2,2,100.0
2020-01-04,48,MRI,9,3,33.33
2020-01-04,48,CT Scanner,3,1,33.33
2020-01-04,48,X-Ray,1,1,100.0
2020-01-04,48,Ventilator,4,0,0.0
2020-01-04,48,Ultrasound,2,2,100.0
2020-01-04,48,ECG,7,7,100.0
2020-01-04,49,MRI,8,4,50.0
2020-01-04,49,CT Scanner,9,9,100.0
2020-01-04,49,X-Ray,6,6,100.0
2020-01-04,49,Ventilator,1,1,100.0
2020-01-04,49,Ultrasound,2,1,50.0
2020-01-04,49,ECG,9,6,66.67
2020-01-04,50,MRI,9,7,77.78
2020-01-04,50,CT Scanner,9,6,66.67
2020-01-04,50,X-Ray,8,1,12.5
2020-01-04,50,Ventilator,4,2,50.0
2020-01-04,50,Ultrasound,8,7,87.5
2020-01-04,50,ECG,2,1,50.0
2020-01-05,1,MRI,10,7,70.0
2020-01-05,1,CT Scanner,7,4,57.14
2020-01-05,1,X-Ray,9,9,100.0
2020-01-05,1,Ventilator,1,0,0.0
2020-01-05,1,Ultrasound,4,1,25.0
2020-01-05,1,ECG,9,7,77.78
2020-01-05,2,MRI,1,0,0.0
2020-01-05,2,CT Scanner,6,4,66.67
2020-01-05,2,X-Ray,8,4,50.0
2020-01-05,2,Ventilator,10,3,30.0
2020-01-05,2,Ultrasound,6,0,0.0
2020-01-05,2,ECG,3,2,66.67
2020-01-05,3,MRI,9,3,33.33
2020-01-05,3,CT Scanner,10,3,30.0
2020-01-05,3,X-Ray,8,5,62.5
2020-01-05,3,Ventilator,1,1,100.0
2020-01-05,3,Ultrasound,1,1,100.0
2020-01-05,3,ECG,2,2,100.0
2020-01-05,4,MRI,3,2,66.67
2020-01-05,4,CT Scanner,4,0,0.0
2020-01-05,4,X-Ray,7,5,71.43
2020-01-05,4,Ventilator,3,3,100.0
2020-01-05,4,Ultrasound,3,2,66.67
2020-01-05,4,ECG,3,1,33.33
2020-01-05,5,MRI,5,3,60.0
2020-01-05,5,CT Scanner,7,7,100.0
2020-01-05,5,X-Ray,1,0,0.0
2020-01-05,5,Ventilator,2,2,100.0
2020-01-05,5,Ultrasound,1,0,0.0
2020-01-05,5,ECG,3,1,33.33
2020-01-05,6,MRI,9,2,22.22
